DP05_0024PE,DP05_0018E,DP03_0066PE,DP02_0061PE,DP03_0009PE,DP03_0033PE,DP03_0028PE,DP05_0070PE,DP04_0076E,DP05_0003PE,DP03_0010PE,DP03_0099PE,DP04_0047PE,DP04_0134E,DP04_0014PE,DP04_0003PE,DP03_0119PE,DP03_0061PE,DP03_0088E,DP02_0115PE,DP04_0058PE,DP05_0044PE,DP05_0038PE,DP05_0039PE,DP03_0062E,state,county,tract
7.4,30.8,18.2,11.4,1.3,0.0,21.5,30.0,1403,49.9,1586,29.4,53.4,1335,2.5,8.7,16.0,6.1,24913,29.2,8.4,0.0,23.6,0.0,64514,48,113,018148
4.6,37.4,13.0,10.8,5.2,0.6,16.5,30.4,1125,53.3,1469,15.7,14.6,2228,0.0,8.1,4.5,19.5,42121,8.8,0.0,0.0,27.5,0.0,140398,48,113,018149
8.3,39.3,22.3,2.8,2.5,0.0,12.8,19.6,1388,53.7,1486,15.8,17.3,2378,7.8,2.3,15.1,6.7,39881,11.3,0.0,0.0,19.6,0.5,104500,48,113,018150
13.0,33.7,24.6,4.2,7.6,0.0,11.7,39.9,1342,53.8,1944,8.2,39.8,1798,0.7,2.9,4.2,10.1,35571,12.8,3.9,0.0,36.9,0.2,97500,48,113,018151
15.6,39.9,20.7,7.4,4.4,1.6,11.5,13.5,2146,55.2,2355,15.7,35.9,1575,0.9,3.1,10.8,4.8,41052,17.0,3.6,0.0,13.5,0.7,80912,48,113,018152
12.6,39.3,19.5,1.8,1.0,2.0,29.4,11.7,2355,58.3,3211,15.4,3.8,2567,3.3,0.0,1.3,24.1,45034,21.9,6.1,0.0,11.4,0.0,106488,48,113,018153
12.6,41.4,26.1,6.1,5.6,0.0,11.5,8.9,1945,51.2,2025,8.1,14.0,2458,6.5,0.0,7.1,22.3,49517,6.9,2.1,0.0,7.9,0.8,109131,48,113,018154
12.6,37.2,29.4,2.8,7.8,0.5,13.3,15.1,1997,54.5,2494,7.7,15.0,1407,15.8,8.7,4.4,30.7,42956,5.9,0.8,0.0,15.1,0.0,127176,48,113,018155
8.3,40.9,15.2,1.8,6.7,0.0,18.9,29.5,1777,49.7,1916,16.6,30.9,1991,3.1,6.6,2.8,12.2,42078,9.1,3.0,0.0,28.4,0.0,116685,48,113,018156
12.3,30.2,43.2,5.4,3.7,1.4,4.3,42.5,1180,42.7,1223,13.1,18.2,-666666666,0.0,3.1,7.6,7.4,33305,7.7,1.0,0.0,38.8,0.6,95938,48,113,018157
14.0,32.7,16.7,1.3,11.4,0.0,11.1,36.5,1518,54.7,1601,22.8,46.0,1370,0.0,6.1,10.9,12.5,40866,6.1,8.3,0.0,27.8,0.0,90185,48,113,018158
16.2,42.0,25.9,2.5,3.3,0.4,5.4,3.1,1765,49.2,2067,3.9,7.0,-666666666,0.0,3.7,5.3,42.9,66514,4.8,0.6,0.0,3.1,0.2,184129,48,113,018159
7.4,32.7,20.1,13.3,2.9,0.1,17.4,24.8,1748,45.4,2031,26.6,19.3,1971,0.0,4.1,12.2,5.2,28157,24.5,0.0,0.0,23.7,1.8,80714,48,113,018203
6.7,26.7,21.7,10.2,12.6,0.0,13.6,15.5,1223,46.8,1513,31.4,32.1,1472,0.0,8.3,23.5,2.0,16703,40.5,0.5,0.0,6.6,0.0,60396,48,113,018204
8.0,28.5,18.6,12.1,5.6,0.0,19.9,5.1,1259,54.3,1487,35.7,60.4,1384,0.0,9.5,19.7,3.2,21201,46.8,3.1,0.0,5.1,1.4,58459,48,113,018205
8.6,29.1,20.5,17.4,5.1,0.0,19.5,9.0,1206,48.7,1493,43.9,42.5,1583,0.2,2.9,19.4,2.7,20612,40.2,1.6,0.0,9.0,4.1,60859,48,113,018206
10.0,32.8,23.5,14.2,1.2,0.9,24.4,3.2,2115,51.3,2567,26.8,29.5,1513,0.0,6.0,11.5,9.3,29477,20.6,1.4,0.0,2.0,0.0,77292,48,113,018300
11.7,33.0,27.0,8.1,0.0,0.0,19.9,8.7,1604,51.6,1725,42.4,39.3,1321,0.7,7.3,5.3,3.8,32527,44.9,9.2,0.0,8.7,0.2,70819,48,113,018401
16.3,37.0,30.9,13.5,4.9,0.3,20.6,7.0,1444,54.5,1731,31.5,23.8,1381,0.0,0.7,29.1,9.6,35191,26.8,5.3,0.0,5.8,1.1,81250,48,113,018402
5.4,27.6,12.7,6.7,4.0,0.0,19.8,31.6,589,57.4,648,50.0,100.0,1150,0.0,2.3,4.7,0.0,23044,30.3,14.1,0.0,26.2,0.6,48646,48,113,018403
7.7,24.4,17.3,16.9,3.3,0.0,9.6,3.8,1221,42.1,1621,25.6,29.1,1800,0.0,8.8,7.9,5.2,25864,34.1,2.0,0.0,2.0,1.0,84009,48,113,018501
4.3,27.9,11.2,9.7,5.2,0.0,14.1,63.9,1752,55.2,1642,43.7,94.6,1213,0.0,12.0,18.7,0.0,21152,29.8,10.8,0.0,59.9,0.5,40038,48,113,018505
3.2,31.0,8.1,2.5,7.0,0.0,13.8,78.4,1497,42.3,1029,35.3,100.0,1187,0.0,15.4,27.6,0.0,22307,14.6,17.4,0.0,78.0,0.6,40246,48,113,018506
5.0,31.2,17.1,13.8,17.1,0.0,36.0,66.7,1988,50.2,1553,35.0,100.0,1257,0.0,16.9,29.6,0.0,22135,10.2,23.3,0.0,65.5,0.0,38668,48,113,018507
6.0,36.3,17.5,14.5,7.7,3.1,22.3,41.5,593,43.0,560,42.2,72.2,1180,0.0,18.2,13.5,0.0,20930,17.7,14.8,0.0,28.0,0.0,34797,48,113,018508
14.2,36.2,26.7,5.4,6.0,0.0,23.7,9.8,1361,50.9,1470,25.3,20.0,1766,0.0,5.9,2.6,5.3,32269,18.9,0.0,0.0,9.4,2.3,79196,48,113,018600
7.8,29.2,19.4,17.5,3.4,0.7,25.5,7.3,2011,48.2,2408,37.9,43.0,1452,0.0,4.5,12.8,0.4,18024,37.4,3.2,0.0,3.4,2.5,57691,48,113,018700
9.7,38.0,19.5,12.3,4.7,0.0,16.7,10.0,1403,49.8,1835,28.2,15.0,1646,2.7,10.3,7.1,7.1,27184,30.9,2.1,0.0,7.6,0.2,68631,48,113,018801
9.6,29.2,20.9,4.8,3.5,1.2,23.6,33.4,752,57.7,825,23.6,82.3,1398,0.0,9.8,1.1,5.6,29638,10.5,8.4,0.0,23.2,0.0,52959,48,113,018802
13.2,34.8,29.7,12.5,2.7,0.4,19.0,11.5,1854,54.2,2271,31.5,32.6,1355,0.0,6.0,13.1,5.9,26428,31.5,3.1,0.0,10.1,0.0,69125,48,113,018900
4.8,29.2,9.6,15.6,13.1,0.0,28.9,15.0,1489,45.5,1571,66.0,100.0,1191,0.0,2.5,28.1,0.0,14188,50.3,8.9,0.0,14.9,0.0,39131,48,113,019013
9.8,32.6,22.7,5.1,2.2,0.0,14.0,38.3,1139,50.5,936,26.0,59.6,1179,0.0,6.3,11.5,3.9,37769,25.4,1.7,0.0,36.8,0.0,66696,48,113,019016
13.4,39.4,32.4,7.6,9.9,0.0,11.4,37.5,2011,50.7,1955,15.7,50.1,1260,0.0,16.6,9.1,10.8,39082,24.5,2.5,0.0,34.4,0.2,68903,48,113,019018
6.0,31.1,16.1,10.0,3.9,0.0,26.6,52.1,2567,53.1,2969,33.3,72.0,1163,0.0,1.5,24.7,7.8,22862,36.2,9.9,0.0,50.7,0.0,45809,48,113,019019
12.4,33.8,21.6,5.3,4.6,0.0,14.3,20.9,2542,52.4,2943,25.9,50.4,1508,0.0,1.7,6.6,8.0,31706,18.8,6.5,0.0,13.0,0.0,59519,48,113,019020
11.3,36.5,21.8,4.8,0.9,2.0,13.5,4.6,1894,47.1,2117,12.7,35.6,2054,0.0,3.4,0.0,20.2,49775,12.3,11.7,0.0,4.3,0.6,106902,48,113,019023
19.1,43.7,39.2,3.6,5.0,0.9,25.7,13.9,1364,51.9,1686,20.4,18.1,2720,0.0,1.0,4.6,12.5,39640,24.2,0.0,0.0,13.9,0.0,99083,48,113,019024
18.5,44.6,33.1,9.4,2.9,0.3,13.7,19.7,1513,47.5,1886,13.2,13.0,2172,0.6,1.7,4.4,22.1,42919,19.9,0.0,0.0,18.9,0.7,104018,48,113,019025
28.8,48.6,48.2,3.9,2.6,0.5,20.1,8.7,2083,54.7,2651,9.6,19.8,1407,0.0,2.4,2.4,2.1,33684,18.6,6.9,0.0,6.8,0.5,68242,48,113,019026
13.7,37.2,18.0,5.5,5.0,0.2,26.9,27.5,2783,48.4,3108,17.5,68.0,1710,0.9,6.0,7.9,6.5,33297,34.8,3.8,0.0,19.8,0.4,68996,48,113,019027
11.4,33.2,20.5,5.6,2.7,0.0,24.6,26.8,1139,44.7,1342,20.5,31.3,1683,0.0,4.9,4.4,1.4,34523,24.6,3.0,0.0,26.5,0.0,83229,48,113,019028
19.5,39.6,28.1,8.4,7.0,0.0,28.4,12.7,2052,48.4,2288,30.1,28.8,1725,0.0,7.1,0.6,5.3,32007,29.3,1.5,0.0,6.1,0.4,75375,48,113,019029
16.4,45.1,27.2,1.9,2.9,1.1,15.6,13.5,2181,43.6,2095,11.2,25.2,1863,0.7,0.0,0.0,17.0,57849,13.9,1.0,0.0,11.0,0.3,107870,48,113,019031
13.7,27.9,29.5,11.9,8.0,0.0,25.9,4.9,1039,51.2,1897,39.9,38.0,1476,0.5,6.0,12.2,5.7,20146,40.3,1.5,0.0,2.2,0.0,67525,48,113,019032
8.5,34.0,21.8,13.4,1.4,0.0,24.9,13.2,1209,49.5,1870,30.5,30.1,1429,0.0,5.6,6.8,1.0,19348,45.0,6.2,0.0,10.2,1.4,69527,48,113,019033
13.2,34.8,18.8,10.8,5.7,0.0,23.4,44.3,1898,47.9,1894,29.0,75.2,1218,0.0,7.5,14.2,3.2,22084,34.8,11.5,0.0,40.6,0.4,40833,48,113,019034
4.1,27.0,9.7,8.7,13.5,0.0,32.0,43.7,2432,51.3,2276,45.7,88.0,1258,0.0,12.9,31.3,1.8,20099,28.0,18.0,0.0,39.1,0.0,36697,48,113,019035
25.6,45.9,34.8,0.7,1.0,0.0,2.0,5.6,1093,54.4,1059,17.2,18.5,1906,1.0,0.0,3.3,16.6,76509,4.5,4.9,0.0,5.1,0.0,148933,48,113,019036
22.6,42.3,38.7,2.5,3.0,0.0,4.2,4.9,1027,53.8,1199,16.7,20.2,1450,0.0,7.1,6.5,13.3,42875,14.5,4.1,0.0,3.4,0.1,92138,48,113,019037
19.3,37.2,34.3,2.6,1.1,0.0,20.4,15.1,2105,53.8,2518,23.1,41.6,1823,0.0,4.0,7.0,15.8,51370,16.5,11.2,0.0,12.9,0.0,90339,48,113,019039
8.9,32.0,15.5,5.2,2.9,0.0,15.5,51.8,3069,56.0,3202,18.8,78.0,1707,0.0,0.0,7.8,7.4,36002,12.3,10.9,0.0,50.6,0.0,81826,48,113,019040
20.6,41.2,43.4,5.7,2.7,3.5,8.3,30.4,966,51.0,1042,14.0,29.5,1627,0.0,13.4,0.7,10.5,42423,5.0,0.0,0.0,27.4,0.0,98889,48,113,019041
7.9,31.7,13.1,1.6,5.5,0.0,11.4,36.4,3670,56.9,4078,16.1,68.6,1815,0.0,3.4,5.3,7.7,47308,12.3,1.1,0.0,33.7,0.0,88390,48,113,019042
12.0,34.8,26.2,6.3,9.0,0.0,20.2,6.7,1088,55.2,1453,35.6,36.4,1558,0.0,2.2,17.3,1.7,23313,27.3,1.5,0.0,6.7,0.0,65125,48,113,019044
12.5,41.4,22.5,11.1,1.7,0.0,17.6,22.1,968,50.1,990,30.9,34.2,-666666666,2.0,1.3,15.8,2.6,26104,31.3,0.4,0.0,17.5,0.0,58354,48,113,019045
10.5,38.1,25.8,13.4,8.3,0.0,18.1,5.4,895,51.9,1186,15.7,15.0,1768,0.0,0.0,10.8,8.5,28125,40.0,2.5,0.0,5.4,6.4,70580,48,113,019046
13.0,35.1,28.1,7.2,1.7,0.0,13.8,26.2,1373,53.4,1734,24.2,48.5,1220,4.2,1.2,5.4,7.8,31357,27.7,4.9,0.0,24.9,0.0,71760,48,113,019047
11.1,32.8,25.4,4.8,2.9,0.0,11.5,16.1,1177,50.7,1280,9.7,28.0,1878,0.0,1.8,5.3,1.4,32437,15.3,0.9,0.0,14.6,0.0,95343,48,113,019048
10.3,27.3,22.2,9.4,6.9,1.0,23.3,15.9,1236,61.5,1788,17.9,43.9,1730,0.0,4.2,17.7,3.6,22907,21.2,4.4,0.0,13.3,0.4,59451,48,113,019049
20.5,55.2,36.3,1.8,1.4,0.0,11.5,10.5,1150,52.2,1351,9.4,4.2,-666666666,0.0,2.5,3.8,45.4,78795,14.3,0.0,0.0,6.5,0.0,175221,48,113,019050
21.5,49.8,31.3,2.0,1.7,0.0,7.3,6.5,1727,53.9,2218,3.1,3.3,2343,0.0,0.0,0.2,39.3,69254,5.6,0.3,0.0,4.4,1.3,157260,48,113,019051
1.8,28.4,1.2,1.4,4.2,0.0,4.2,32.1,675,44.8,506,6.4,100.0,1810,0.0,13.7,17.9,3.0,49251,7.9,11.4,0.0,32.1,0.0,94792,48,113,019052
2.6,30.4,2.0,1.5,9.1,0.0,3.9,39.7,917,57.1,685,5.2,100.0,1709,0.0,9.7,0.0,5.5,65972,5.6,2.1,0.0,37.7,0.5,82159,48,113,019053
6.3,32.8,8.9,1.5,13.6,0.0,9.8,10.8,700,52.3,564,17.6,83.4,1641,0.0,7.8,15.7,5.1,50168,10.8,12.1,0.0,8.8,0.0,78922,48,113,019101
12.5,36.3,29.4,4.5,6.0,0.7,23.6,13.0,1654,53.3,2117,19.6,39.5,1620,0.0,5.1,15.6,16.0,44388,12.7,5.9,0.0,12.4,0.7,91023,48,113,019102
11.2,38.2,18.2,4.6,3.2,0.0,11.6,10.2,1853,49.6,1767,22.0,38.3,1362,0.4,4.0,9.6,12.4,44915,9.3,3.9,0.0,9.2,0.7,95809,48,113,019202
19.1,37.6,33.2,1.9,0.5,1.4,6.0,4.7,1535,54.0,1654,7.0,20.7,1839,1.3,6.7,2.7,25.9,61265,4.1,2.7,0.0,1.3,2.6,128705,48,113,019203
14.3,36.1,26.3,0.3,4.8,0.8,5.8,6.8,1653,53.4,1895,6.5,20.4,2754,0.0,7.4,0.9,41.7,76232,3.1,0.0,0.0,6.0,0.0,174107,48,113,019205
4.9,30.2,13.5,16.2,9.1,0.0,23.7,22.1,2215,46.7,2155,43.6,69.0,1300,0.0,6.7,12.0,1.9,24461,36.9,6.6,0.0,21.7,0.4,55142,48,113,019208
18.2,38.6,30.1,0.7,6.5,1.4,2.9,4.0,1534,50.8,1640,4.4,4.4,3186,0.0,1.2,1.6,51.2,80023,0.0,1.6,0.0,0.7,0.0,213952,48,113,019210
17.3,32.4,31.8,3.5,9.5,0.0,9.7,21.9,2118,57.4,2814,14.0,47.7,1725,0.0,4.4,4.8,13.7,38012,6.7,6.0,0.0,12.8,0.1,79474,48,113,019211
0.5,27.2,7.3,18.4,8.0,2.3,39.2,8.9,1045,34.6,729,66.1,100.0,1134,0.0,9.1,33.3,0.0,15556,61.5,19.4,0.0,8.9,1.4,40036,48,113,019212
16.8,40.5,35.6,8.3,12.6,0.0,32.6,26.3,1494,48.5,1273,32.2,98.3,1176,0.0,10.5,15.0,1.3,26789,30.5,30.5,0.0,25.0,0.0,28814,48,113,019213
5.1,24.4,11.7,10.7,4.0,0.0,23.7,13.1,1382,57.6,2055,24.1,69.0,1676,0.0,11.9,20.1,1.7,18954,32.4,1.8,0.0,10.7,0.0,51026,48,113,019214
11.9,32.9,21.3,0.0,0.7,0.0,16.1,1.0,925,54.8,1080,14.3,17.3,1958,0.0,1.1,2.0,6.8,53374,11.9,0.6,0.0,0.0,0.0,121676,48,113,019215
17.4,37.5,31.2,5.4,5.3,3.2,12.6,5.4,1448,44.3,1466,6.6,45.7,2370,2.0,12.2,2.5,13.7,43191,7.7,19.6,0.0,4.0,1.2,79524,48,113,019216
10.2,41.7,13.9,0.0,6.5,1.9,2.8,0.0,990,47.8,1121,3.4,3.9,2603,0.7,0.0,0.6,67.0,133201,0.4,0.0,0.0,0.0,0.1,250001,48,113,019301
4.2,20.5,11.5,0.0,5.2,0.3,11.9,5.7,901,50.9,2685,2.4,24.2,2476,0.0,9.4,1.2,50.8,55091,2.4,6.0,0.0,4.2,0.6,214821,48,113,019302
10.8,35.4,25.6,0.0,5.9,2.4,3.5,0.3,1448,50.2,1626,4.7,29.6,2855,0.8,10.1,6.0,45.3,94712,4.1,0.6,0.0,0.0,0.1,190159,48,113,019400
9.8,36.0,15.5,0.0,0.6,1.0,5.7,0.0,2319,51.9,2733,0.7,4.1,3501,0.0,2.0,0.6,68.2,141985,0.5,0.0,0.0,0.0,0.0,250001,48,113,019501
13.0,44.5,19.5,0.3,3.1,0.7,1.9,2.5,1516,53.4,1553,3.0,19.5,3501,0.0,7.4,2.5,60.3,139533,1.7,0.6,0.0,0.7,0.7,250001,48,113,019502
17.4,41.8,20.6,0.0,5.5,0.0,6.6,0.0,882,51.3,827,3.9,18.0,1444,0.0,6.6,10.7,60.3,158212,1.2,0.7,0.0,0.0,0.0,250001,48,113,019600
24.1,52.9,31.7,0.0,2.8,3.8,3.4,0.0,644,51.1,678,0.0,3.1,1350,0.4,15.5,0.0,80.6,332465,1.1,4.2,0.0,0.0,0.0,250001,48,113,019700
20.4,43.3,29.4,0.0,5.5,2.0,3.3,1.5,1723,45.1,1802,2.2,13.1,3150,0.0,12.2,2.5,62.0,150544,0.9,0.0,0.0,1.5,0.0,243893,48,113,019800
10.7,35.3,28.7,12.8,10.3,0.8,18.9,5.4,1156,50.2,1556,26.0,34.0,1058,0.0,10.5,5.3,5.5,25252,28.9,6.2,0.0,4.1,0.3,53788,48,113,019900
6.3,38.7,8.0,2.3,2.3,0.5,4.0,4.9,1851,50.3,2125,5.4,23.6,2398,6.1,0.0,1.9,51.8,81961,10.7,0.0,0.0,3.1,0.0,205764,48,113,020000
7.0,32.1,16.5,15.1,5.2,1.0,12.9,7.4,824,48.8,852,37.5,44.3,1141,25.1,4.8,12.2,2.8,27221,24.7,4.5,0.0,7.4,0.0,68030,48,113,020100
16.6,40.7,35.3,6.0,2.8,0.0,33.3,62.6,1471,63.7,2035,21.5,24.3,1282,0.0,11.1,19.9,3.5,17276,24.4,10.3,0.0,62.6,3.5,36587,48,113,020200
18.2,44.7,35.1,24.3,0.0,3.7,24.9,76.8,1170,51.9,1163,19.7,85.1,973,0.0,11.8,15.3,5.9,44880,2.1,28.2,0.0,76.8,0.3,47372,48,113,020300
6.2,36.0,14.5,1.6,4.0,0.0,10.4,30.5,1490,48.7,1225,20.3,93.1,1783,0.0,12.4,0.0,9.7,50924,9.9,13.8,0.0,26.7,0.9,70932,48,113,020401
5.6,31.7,3.7,3.5,7.9,0.0,10.8,41.1,3472,46.3,2826,15.8,88.1,1800,0.0,10.1,0.0,6.6,55504,0.8,12.4,0.4,35.6,1.2,93842,48,113,020402
13.2,27.2,36.3,16.0,7.3,0.0,15.6,54.6,2066,54.7,2339,20.0,69.7,627,0.8,3.3,13.6,2.8,17308,23.5,45.4,0.0,42.5,0.0,32907,48,113,020500
26.4,53.9,34.5,1.0,3.3,1.0,2.8,0.0,804,50.6,855,4.0,4.1,2000,0.0,15.4,0.9,66.0,212199,1.0,0.9,0.0,0.0,0.0,250001,48,113,020600
16.8,46.3,17.5,4.4,1.5,1.0,28.2,6.0,2395,52.5,2524,24.6,32.4,1544,0.0,5.2,5.0,19.3,83602,15.9,0.9,0.0,5.7,0.0,90999,48,113,020700
9.0,35.7,25.9,18.7,12.4,0.0,14.7,57.5,2510,54.0,2967,28.9,52.3,1220,3.4,16.0,29.0,2.3,19245,25.0,25.7,0.0,50.6,0.0,35577,48,113,020800
16.3,41.9,26.4,14.6,5.8,0.0,18.3,66.4,1220,50.5,1087,41.3,84.2,1141,0.0,11.3,8.3,1.5,24724,23.9,18.4,0.0,58.1,0.0,32447,48,113,020900
18.6,37.6,46.6,18.8,8.1,0.0,21.7,43.6,1894,60.1,2266,21.4,30.9,1171,0.0,6.3,38.9,3.9,24569,20.8,12.6,0.0,42.5,0.0,45344,48,113,021000
8.5,29.8,41.9,18.5,11.1,3.0,28.5,54.4,1763,56.5,1777,23.6,50.3,1070,0.0,10.8,34.7,0.0,14896,18.1,34.2,0.0,53.6,0.0,26522,48,113,021100
10.4,35.3,25.3,14.1,1.8,1.3,12.8,4.0,1479,48.2,1789,33.2,32.8,1380,3.9,7.2,14.2,0.5,21705,34.2,1.7,0.0,4.0,2.3,61017,48,113,021200
-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666.0,0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,48,113,980000
-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666.0,0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,48,113,980100
0.0,21.0,0.0,0.0,5.7,0.0,7.9,4.0,438,45.9,605,1.2,100.0,1031,0.0,12.4,0.0,0.0,8548,1.0,14.8,0.0,3.1,0.0,6311,48,113,980200
15.5,36.0,26.5,10.0,9.5,14.7,15.6,1.4,1495,47.1,1372,23.5,28.8,694,1.4,11.9,22.4,1.8,28681,11.1,6.8,0.0,1.3,0.2,59120,48,115,950401
11.2,31.9,33.8,22.6,3.2,18.4,16.0,22.5,677,26.2,730,13.1,25.7,922,2.8,23.5,13.2,3.4,17462,7.1,1.2,0.0,20.6,0.3,55129,48,115,950402
13.7,35.1,30.4,11.6,11.0,19.4,24.7,2.9,1439,51.3,1218,27.1,35.1,1197,6.9,11.8,15.1,1.7,26700,10.0,8.3,0.0,2.7,0.1,45817,48,115,950500
13.6,37.7,25.8,7.4,2.8,33.2,10.6,0.3,543,43.1,513,20.0,25.8,690,11.5,20.0,7.8,12.2,38873,15.9,1.8,0.0,0.3,0.0,84821,48,115,950600
17.3,30.2,38.7,10.5,7.6,1.9,18.4,5.5,2039,52.5,2346,14.6,37.0,1060,4.7,6.7,6.4,2.6,24365,18.8,3.5,0.0,5.2,1.4,51116,48,117,950300
10.8,32.1,17.3,8.4,2.8,9.1,9.9,1.2,1649,42.5,1503,25.2,24.0,911,2.0,19.0,15.4,1.6,25648,16.2,1.6,0.0,0.3,2.1,55884,48,117,950400
7.7,29.4,20.1,18.5,0.0,7.3,27.5,1.1,1187,54.2,1458,26.6,46.8,912,5.4,12.6,16.5,0.3,19174,13.4,9.4,0.0,1.1,1.2,51283,48,117,950500
16.3,38.2,35.2,18.6,0.4,21.8,21.7,0.0,1098,47.5,1322,16.4,30.1,595,21.4,22.3,14.7,8.0,26771,14.7,2.6,0.0,0.0,0.3,67083,48,117,950600
22.1,46.1,37.8,5.9,4.4,8.3,10.5,6.4,1237,54.0,1238,6.1,7.9,844,16.8,16.3,4.9,5.6,36497,0.9,0.0,0.0,1.6,0.0,74450,48,119,950100
18.5,33.5,34.8,6.4,1.9,4.4,20.2,18.2,858,56.1,973,9.8,29.8,890,2.3,10.9,19.3,4.1,25534,0.7,12.6,0.0,16.8,0.6,41174,48,119,950200
5.1,35.8,10.0,1.7,2.7,0.1,8.6,19.0,3081,51.6,3971,4.1,15.2,3501,0.0,5.6,0.0,49.3,66547,5.3,1.6,0.0,17.6,0.0,198233,48,121,020109
6.9,41.2,15.8,2.4,6.6,1.8,10.5,15.1,1879,44.9,2193,3.9,15.8,3290,0.0,0.0,0.6,47.0,69144,3.1,0.0,0.0,14.7,0.1,193783,48,121,020110
6.3,39.6,13.2,3.5,2.6,0.0,6.9,11.7,1251,49.7,1677,3.9,6.5,2811,0.0,0.0,2.0,56.4,76784,2.8,1.4,0.0,10.2,0.4,250001,48,121,020111
7.7,39.3,14.0,3.1,6.7,0.3,10.4,7.8,926,49.7,1067,4.0,23.4,2403,0.0,5.3,1.5,26.1,56806,7.3,0.0,0.0,7.3,0.3,150417,48,121,020112
12.4,36.4,23.9,5.9,2.7,0.0,9.7,10.6,2601,50.3,2725,15.9,17.3,2014,9.6,7.3,5.4,16.2,47739,7.7,0.8,0.0,5.3,0.3,120324,48,121,020115
13.7,37.6,22.4,0.3,2.0,0.7,17.9,14.1,2663,54.6,3005,10.7,11.4,1872,0.4,5.4,6.4,15.5,50241,4.3,7.5,0.0,10.3,0.1,104488,48,121,020116
16.6,42.1,25.7,4.2,4.6,3.8,17.3,8.6,956,51.2,1166,30.7,25.2,996,0.0,4.3,11.2,23.7,60247,6.1,4.8,0.0,4.9,0.5,90500,48,121,020117
20.9,41.0,31.5,16.4,6.0,6.5,6.0,3.7,2002,56.0,2430,16.1,18.2,1212,6.5,5.5,4.3,15.1,39087,9.1,2.9,0.0,2.9,0.0,92500,48,121,020118
6.1,39.0,13.8,6.1,5.5,0.0,7.2,24.9,1368,48.2,1638,5.6,14.7,2244,5.1,0.0,0.0,6.4,39342,6.2,0.0,0.0,23.6,0.0,114479,48,121,020119
4.1,32.9,12.7,5.9,2.8,0.9,9.4,24.7,2040,47.5,2618,12.1,22.4,2327,0.0,2.8,13.1,12.8,40591,7.8,6.7,0.0,24.4,0.0,119406,48,121,020120
9.6,33.1,18.3,2.7,7.0,1.9,13.0,14.9,2760,54.4,2883,8.8,37.4,1951,0.4,7.6,13.7,13.4,43666,3.0,0.8,0.0,12.1,0.1,94474,48,121,020121
8.9,34.9,21.5,6.5,1.2,2.2,18.3,19.7,1351,56.4,1574,5.7,28.1,2441,0.0,2.5,12.8,7.0,34632,6.3,3.0,0.0,19.7,2.1,100625,48,121,020122
10.4,32.3,23.4,0.7,1.3,0.0,16.6,28.0,2858,49.1,3132,10.6,13.1,2574,2.1,2.0,2.7,11.5,43131,6.1,3.6,0.0,24.3,0.0,109155,48,121,020123
5.1,34.9,12.6,3.8,5.3,0.0,3.7,26.0,1888,43.7,1772,7.4,3.3,-666666666,0.0,0.0,3.0,17.4,56214,2.9,0.0,0.0,24.0,0.0,134635,48,121,020124
8.8,36.7,16.8,2.5,6.9,1.7,1.1,29.9,2997,49.2,3012,5.5,22.1,1913,0.0,0.0,0.0,22.9,53849,3.8,0.6,0.0,23.1,0.0,131930,48,121,020125
8.2,33.9,13.3,15.7,3.1,0.0,15.8,22.6,1266,47.4,1414,7.9,38.4,1820,0.0,5.7,6.4,7.3,37802,12.3,6.0,0.0,22.1,0.0,103147,48,121,020126
11.8,33.6,21.8,11.3,5.4,0.4,14.5,19.9,2547,54.9,3029,18.4,39.5,1486,21.0,5.5,7.6,13.7,40172,17.5,4.8,0.0,15.4,8.1,91809,48,121,020127
5.4,34.8,8.9,1.7,3.0,2.4,9.1,11.1,3882,49.0,4645,0.9,18.2,2550,0.5,3.0,2.8,34.9,60004,4.8,0.0,0.0,7.2,0.3,166713,48,121,020128
21.7,39.1,29.8,2.3,9.3,2.2,14.9,19.0,1615,50.8,2099,17.7,9.5,1950,18.3,8.0,12.1,13.4,50131,6.4,1.2,0.0,13.6,0.6,112171,48,121,020129
6.6,35.2,11.6,0.0,5.6,0.0,18.4,16.5,1276,49.5,1429,3.9,11.2,1823,0.0,3.8,0.0,22.6,55904,2.3,2.4,0.0,14.2,0.3,132941,48,121,020130
8.7,35.7,16.7,1.4,2.3,0.1,11.2,30.4,2908,52.5,3134,4.1,21.4,2171,0.5,1.9,0.0,13.8,49644,1.0,4.8,0.7,24.7,0.8,95221,48,121,020131
6.1,37.0,13.8,7.1,12.0,0.0,10.9,33.8,1614,47.6,1902,6.5,13.0,2763,0.0,5.0,7.6,20.1,40663,3.3,0.5,0.0,26.7,0.1,153716,48,121,020132
